0
2.1262
1.4734
0.50415
1.5227
1.439
0.59131
1.4709
0.81763
0.58789
0.71558
1.3225
0.31079
0.53369
0.44751
0.34668
0.81372
0.40674
0.48511
0.20459
1.2083
1.2759
1.0679
1.1699
0.47852
0.22876
1.5017
1.1833
0.69604
0.25806
0.37427
0.57617
1.1177
0.55347
1.5447
0.62524
0.92725
0.81982
0.66943
1.0232
0.7085
0.98633
0.089844
0.28052
1.5029
0.04248
1.2925
1.0447
0.73267
0.54883
0.51489
0.43774
1.2637
0.66089
0.66748
0.40991
0.61597
0.75488
1.3123
1.2666
0.35425
1.3977
0.896
1.0034
0.80273
0.87012
0.49634
0.62622
0.62964
0.60425
0.70435
0.69629
0.16699
1.0515
1.2068
1.0679
0.97778
1.4421
0.98877
0.97729
1.0674
0.32153
0.12427
1.1992
0.68066
1.0623
0.83032
0.5542
0.7041
1.1902
0.94141
1.3838
0.19556
0.26758
0.82202
0.12061
0.69214
1.4287
1.1628
1.1565
1.2537
